Map_ID,Greedy AI,Time-Expanded Min-Cut,Heuristic Weight AI (I:1 M:1 C:1),Heuristic Weight AI (I:2 M:1 C:1),Heuristic Weight AI (I:1 M:2 C:1),Heuristic Weight AI (I:1 M:1 C:2),Look-2 (P:1 I:1 Place wall:Passive),Look-2 (P:1 I:1 Place wall:Active),Look-2 (P:2 I:1 Place wall:Passive),Look-2 (P:2 I:1 Place wall:Active),Look-2 (P:3 I:1 Place wall:Passive),Look-2 (P:3 I:1 Place wall:Active),Look-2 (P:1 I:2 Place wall:Passive),Look-2 (P:1 I:2 Place wall:Active),Look-2 (P:1 I:3 Place wall:Passive),Look-2 (P:1 I:3 Place wall:Active),Look-3 (P:1 I:1 Place wall:Passive),Look-3 (P:1 I:1 Place wall:Active),Look-3 (P:2 I:1 Place wall:Passive),Look-3 (P:2 I:1 Place wall:Active),Look-3 (P:3 I:1 Place wall:Passive),Look-3 (P:3 I:1 Place wall:Active),Look-3 (P:1 I:2 Place wall:Passive),Look-3 (P:1 I:2 Place wall:Active),Look-3 (P:1 I:3 Place wall:Passive),Look-3 (P:1 I:3 Place wall:Active)
Map_5209,550,198,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Map_5210,34,385,31,31,31,31,25,25,25,25,25,25,25,25,25,25,26,22,26,22,26,22,25,25,25,25
Map_5211,614,405,172,227,262,223,218,169,218,169,218,169,212,212,212,212,141,232,142,232,132,180,131,232,152,232
Map_5212,34,237,28,28,28,29,29,26,29,26,29,26,28,26,28,26,37,26,37,26,37,26,123,26,89,26
Map_5213,83,178,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_5214,581,442,21,20,21,21,21,20,21,20,21,20,20,20,20,20,21,20,21,20,21,20,21,20,21,20
Map_5215,279,341,28,28,80,33,28,19,28,19,28,19,28,19,28,19,28,18,28,18,27,18,28,18,28,19
Map_5216,587,212,28,25,67,31,22,25,22,25,22,25,22,25,22,25,22,22,22,22,22,22,22,22,22,22
Map_5217,114,246,22,22,22,50,22,35,22,35,22,35,22,30,22,30,22,33,22,33,22,33,22,33,22,33
Map_5218,354,58,48,40,66,170,42,38,52,38,52,38,38,38,38,38,24,13,24,13,24,13,24,13,24,13
Map_5219,203,91,26,26,26,27,43,27,43,27,43,27,42,27,42,27,37,26,37,26,37,26,37,26,37,26
Map_5220,62,271,24,24,24,26,23,24,23,24,23,24,23,24,23,24,22,21,22,21,22,21,21,21,21,21
Map_5221,11,58,10,10,10,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5222,643,389,194,191,204,299,386,218,386,218,386,218,369,218,369,218,108,96,112,97,117,97,133,96,110,96
Map_5223,473,99,54,54,79,54,54,54,54,54,54,54,54,54,54,54,48,47,46,47,46,47,54,54,54,54
Map_5224,120,609,26,25,26,26,26,25,26,25,26,25,25,25,25,25,29,25,29,25,29,25,29,29,29,29
Map_5225,534,75,32,32,32,33,32,32,32,32,32,32,32,32,32,32,32,32,65,32,65,32,32,32,32,32
Map_5226,22,64,17,15,17,17,15,15,15,15,15,15,15,15,15,15,17,15,17,15,17,15,15,15,15,15
Map_5227,21,297,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,17,17,17,17,17
Map_5228,27,403,12,12,12,16,12,16,12,16,12,16,12,16,12,16,12,12,12,12,12,12,12,12,12,12
Map_5229,7,59,8,7,8,13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5230,21,221,12,12,12,23,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_5231,559,364,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Map_5232,212,138,50,45,48,49,45,45,45,37,45,37,45,45,45,45,40,33,45,33,45,33,40,33,40,33
Map_5233,196,495,36,36,36,40,37,36,37,36,37,36,36,36,36,36,37,36,37,36,37,36,37,36,37,36
Map_5234,459,513,136,133,136,143,100,115,100,115,100,115,100,115,100,115,75,69,75,69,75,69,75,69,75,69
Map_5235,578,531,145,210,145,187,44,54,44,54,44,54,44,57,44,57,54,32,38,28,38,28,44,32,44,32
Map_5236,46,78,29,29,29,30,29,31,29,31,29,31,29,31,29,47,29,31,30,31,30,31,29,31,29,31
Map_5237,15,34,15,15,21,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,16,15,15,15,15,15
Map_5238,17,209,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,14,13,14,13
Map_5239,470,73,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_5240,626,345,69,69,69,308,69,71,69,71,69,71,72,72,72,72,256,71,211,71,211,71,69,71,69,71
Map_5241,19,248,12,12,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_5242,384,283,31,31,31,31,31,45,31,45,31,45,31,45,31,45,31,31,31,31,31,31,31,31,31,31
Map_5243,127,358,95,95,95,117,78,89,78,89,78,89,81,89,81,89,96,67,48,67,48,67,141,81,78,81
Map_5244,232,174,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,23,22,23,22,23,22
Map_5245,8,15,7,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5246,12,60,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_5247,167,313,18,18,18,24,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_5248,225,203,297,284,235,186,323,144,323,144,323,144,280,183,280,183,94,161,94,161,94,161,151,222,171,369
Map_5249,35,173,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,34,27,34,27,34,20,34,20,34
Map_5250,11,61,8,8,8,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5251,62,58,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20
Map_5252,37,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Map_5253,22,244,23,18,18,35,20,18,20,18,20,18,18,18,18,18,20,18,28,18,28,18,20,18,20,18
Map_5254,23,96,21,21,21,18,18,21,18,21,18,21,21,21,21,21,18,18,18,16,18,16,18,21,18,21
Map_5255,436,510,71,71,71,40,32,45,32,45,32,45,32,45,32,45,32,32,32,32,32,32,32,32,32,32
Map_5256,300,398,21,22,21,24,21,22,21,22,21,22,22,22,22,22,21,20,20,20,20,20,21,22,21,22
Map_5257,400,395,167,167,167,61,57,44,57,44,57,44,57,44,57,44,41,39,41,39,41,39,41,39,41,39
Map_5258,519,218,45,45,45,70,45,18,45,18,45,18,45,18,45,18,23,18,23,18,23,18,23,18,23,18
Map_5259,416,172,24,24,40,24,24,24,24,24,24,24,24,24,24,24,24,24,24,21,24,21,24,24,17,24
Map_5260,324,221,58,58,15,37,41,39,41,39,41,39,41,37,41,37,39,15,39,15,39,15,41,15,29,15
Map_5261,619,382,489,489,489,436,174,174,174,174,174,174,196,174,196,174,145,144,150,122,150,121,145,150,147,150
Map_5262,17,21,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5263,12,81,12,12,12,12,12,12,12,12,12,12,12,12,15,15,16,12,16,12,16,12,16,12,16,12
Map_5264,565,353,383,383,63,592,41,41,41,41,41,41,41,41,41,41,40,40,50,40,50,40,40,40,40,40
Map_5265,13,73,13,13,13,15,15,13,15,13,15,13,15,13,15,13,15,13,15,13,15,13,15,13,15,13
Map_5266,434,378,35,35,27,35,35,27,35,27,35,27,35,27,35,27,27,21,34,21,34,21,27,21,27,21
Map_5267,28,188,24,24,24,24,24,24,24,24,24,24,24,24,24,24,27,24,27,24,27,24,24,24,24,24
Map_5268,243,209,31,31,31,31,31,35,31,35,31,35,31,35,31,35,59,58,59,58,59,58,58,84,84,84
Map_5269,604,151,75,75,75,44,41,39,41,39,41,39,41,39,41,39,42,41,41,41,41,41,42,41,42,41
Map_5270,34,90,15,15,15,15,14,15,14,15,14,15,14,15,14,15,14,14,14,14,14,14,14,14,14,14
Map_5271,603,132,17,17,17,20,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_5272,521,372,167,167,167,119,91,90,91,90,91,90,91,90,91,90,41,81,41,41,41,41,72,238,80,238
Map_5273,229,300,91,59,99,67,59,30,59,30,59,30,28,30,28,30,56,28,57,28,57,28,59,28,57,28
Map_5274,8,88,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5275,631,178,12,12,12,23,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_5276,5,17,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_5277,9,288,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5278,542,118,120,120,100,128,96,96,96,96,96,96,96,96,96,96,92,80,92,61,92,61,96,93,96,93
Map_5279,36,218,51,50,51,58,54,23,54,23,54,23,50,23,50,23,34,33,34,33,34,33,49,33,49,33
Map_5280,47,52,20,20,20,20,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_5281,188,68,44,44,44,45,52,33,52,33,52,33,52,33,52,33,33,29,33,29,33,29,33,29,33,29
Map_5282,581,116,15,15,15,99,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_5283,587,197,44,44,44,48,44,71,44,71,44,71,44,71,44,71,42,42,42,42,42,42,42,42,42,42
Map_5284,22,209,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_5285,553,82,110,104,109,237,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
Map_5286,442,79,25,25,25,34,22,25,22,25,22,25,22,25,22,25,20,20,24,20,24,20,20,20,20,20
Map_5287,19,67,20,20,20,20,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_5288,40,327,21,22,22,21,21,21,21,21,21,21,22,22,22,22,21,21,21,21,21,21,21,21,21,21
Map_5289,198,284,166,139,397,442,59,206,59,206,59,206,59,219,59,219,40,52,40,52,40,52,59,92,59,92
Map_5290,23,256,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_5291,250,378,26,26,19,26,26,26,26,26,26,26,26,26,26,26,31,19,31,19,31,19,31,19,26,19
Map_5292,12,28,12,12,12,12,12,12,12,12,12,12,12,12,12,12,21,12,21,12,21,12,12,12,12,12
Map_5293,53,83,58,42,58,29,29,29,26,26,26,26,29,29,29,29,26,26,26,26,26,26,26,26,26,26
Map_5294,573,259,548,502,589,90,187,80,186,80,186,80,109,80,109,80,119,80,80,80,80,80,115,80,115,80
Map_5295,19,40,16,15,16,16,15,17,15,17,15,17,15,22,15,22,15,15,15,15,15,15,15,15,15,15
Map_5296,53,331,26,26,17,27,27,27,27,27,27,27,27,27,27,27,13,13,18,13,18,13,13,13,13,13
Map_5297,597,332,346,165,346,595,195,46,195,46,195,46,46,46,46,46,196,46,189,46,194,46,192,46,207,46
Map_5298,17,66,14,14,14,23,14,14,14,14,14,14,14,14,14,14,23,14,23,14,23,14,25,14,14,14
Map_5299,564,305,25,25,17,29,17,17,17,17,17,17,17,17,17,17,19,17,19,17,19,17,17,17,17,17
Map_5300,18,242,13,13,13,16,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_5301,62,113,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,21,21,21,21,21,22,21,22,21
Map_5302,546,200,98,110,99,156,229,110,229,110,229,110,110,110,110,110,187,107,82,93,86,93,200,134,200,134
Map_5303,483,153,31,31,31,58,31,31,31,31,31,31,31,31,31,31,31,34,31,34,31,34,31,34,31,34
Map_5304,10,397,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8
Map_5305,570,223,316,252,357,37,26,43,26,43,26,43,26,43,26,43,26,26,26,26,26,26,26,26,26,26
Map_5306,27,217,11,11,11,12,13,13,13,13,13,13,13,13,13,13,13,11,13,11,13,11,13,11,13,11
Map_5307,11,18,7,7,7,13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5308,545,270,35,28,26,33,26,35,26,35,26,35,26,28,26,28,26,19,27,19,27,19,26,28,26,28
Map_5309,7,111,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5310,599,79,20,20,20,22,20,20,20,20,20,20,20,20,20,20,24,20,24,20,24,20,20,20,20,20
Map_5311,41,580,12,12,12,21,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_5312,575,179,74,74,74,74,74,83,74,83,74,83,74,83,74,85,51,83,51,55,51,55,51,83,51,83
Map_5313,590,117,65,65,65,56,45,45,45,45,45,45,45,45,45,45,47,43,47,43,47,43,47,43,47,43
Map_5314,284,197,57,56,136,64,56,52,56,52,56,52,52,52,52,52,56,52,56,52,56,52,56,52,52,52
Map_5315,11,147,11,11,11,24,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_5316,10,362,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5317,25,85,32,46,32,36,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_5318,102,253,32,32,32,42,32,32,32,32,32,32,32,32,32,32,22,22,22,22,22,22,22,22,22,22
Map_5319,18,141,201,35,230,99,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_5320,425,364,26,26,26,78,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
Map_5321,228,458,70,70,70,73,72,70,72,70,72,70,72,72,72,72,33,65,33,65,33,65,33,65,33,65
Map_5322,37,196,61,61,61,72,25,25,25,25,25,25,25,25,25,25,19,25,19,25,19,25,19,25,19,25
Map_5323,379,181,178,91,78,224,57,65,57,65,57,65,57,65,57,65,57,55,57,55,57,55,57,65,57,65
Map_5324,17,220,14,14,17,39,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_5325,14,306,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5326,622,238,66,66,87,77,51,51,51,51,51,51,51,51,51,51,50,45,51,45,51,45,50,45,50,45
Map_5327,161,80,26,26,26,69,26,26,27,26,27,26,26,26,26,26,27,26,27,26,27,26,27,26,27,26
Map_5328,639,193,54,53,58,47,45,45,45,45,45,45,45,45,45,45,44,44,44,44,44,44,44,44,44,44
Map_5329,13,103,12,19,12,12,9,13,9,13,9,13,9,13,9,13,9,9,9,9,9,9,9,9,9,9
Map_5330,8,285,8,8,8,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5331,24,278,24,24,24,49,35,35,35,35,35,35,35,35,38,38,33,25,33,25,33,25,34,25,34,25
Map_5332,10,165,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,12,10,12,10,10,10
Map_5333,15,68,26,18,33,26,15,15,15,15,15,15,15,15,15,15,15,15,16,15,16,15,15,15,15,15
Map_5334,219,531,79,85,104,91,76,75,76,75,76,75,77,77,77,77,76,63,76,68,76,68,76,63,76,63
Map_5335,37,184,11,11,11,16,11,11,11,11,11,11,11,11,11,11,12,11,12,11,12,11,12,11,12,11
Map_5336,9,192,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5337,451,293,74,67,456,74,67,67,67,67,67,67,67,67,67,67,71,65,63,65,63,65,65,65,65,65
Map_5338,44,242,19,19,19,19,19,19,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,17,17
Map_5339,24,138,11,11,11,18,11,11,11,11,11,11,11,11,11,11,11,11,14,11,14,11,11,11,11,11
Map_5340,35,387,26,26,26,47,28,28,28,28,28,28,28,28,28,28,20,19,30,19,30,19,20,19,20,19
Map_5341,476,205,39,36,37,39,27,27,27,27,27,27,27,27,27,27,27,27,27,25,27,25,27,27,27,27
Map_5342,579,362,148,144,158,176,59,63,59,63,59,63,63,63,63,63,64,59,64,59,64,65,59,63,59,63
Map_5343,94,171,73,73,73,87,56,25,54,25,54,25,58,25,58,25,25,25,26,25,26,25,25,25,25,25
Map_5344,16,52,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5345,229,205,91,91,125,114,55,58,55,58,55,58,55,58,55,58,52,58,56,58,56,58,52,58,52,58
Map_5346,7,81,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5347,480,84,33,35,33,42,40,37,40,37,40,37,40,37,40,37,18,18,18,18,18,18,18,18,18,18
Map_5348,20,49,49,23,96,43,23,23,43,23,43,23,23,23,23,23,15,15,15,15,15,15,15,23,15,23
Map_5349,565,461,21,21,21,20,20,20,20,20,20,20,20,20,20,20,23,20,23,20,23,20,23,20,23,20
Map_5350,30,55,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_5351,597,431,229,204,120,488,39,348,39,348,39,348,39,321,39,321,53,87,53,147,53,147,53,101,53,101
Map_5352,554,218,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_5353,597,289,18,18,18,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_5354,15,99,12,12,12,37,12,12,12,12,12,12,12,12,12,12,12,12,29,12,29,12,12,12,12,12
Map_5355,18,192,38,55,38,39,30,30,30,30,30,30,30,30,30,30,22,18,22,18,22,18,22,18,22,18
Map_5356,19,353,25,19,25,25,19,19,19,19,19,19,19,19,19,19,20,19,20,19,20,19,20,19,20,19
Map_5357,606,237,236,231,137,212,110,216,110,216,110,216,126,223,126,223,90,80,90,80,90,80,90,80,98,80
Map_5358,474,488,30,30,30,30,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Map_5359,52,280,9,9,9,20,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5360,594,325,30,30,30,347,30,30,30,30,30,30,30,30,30,30,62,30,62,30,62,30,92,30,49,30
Map_5361,538,152,20,20,20,27,24,24,24,24,24,24,24,24,24,24,19,20,19,20,19,20,19,20,19,20
Map_5362,392,279,210,181,210,292,51,51,51,51,51,51,51,51,51,51,51,41,51,41,51,41,41,41,41,41
Map_5363,60,132,23,23,21,38,23,21,23,21,23,21,23,21,23,21,23,21,23,21,23,21,23,21,23,21
Map_5364,582,322,204,254,400,157,37,37,37,37,37,37,37,37,37,37,41,35,41,26,46,26,41,35,41,35
Map_5365,473,238,401,398,386,150,131,120,131,120,131,120,120,120,120,120,132,120,133,120,133,120,130,120,130,120
Map_5366,256,381,40,27,27,20,23,23,23,23,23,23,25,23,25,23,23,23,22,20,33,20,23,23,23,23
Map_5367,589,386,16,16,16,23,16,16,16,16,16,16,16,16,16,16,22,16,22,16,35,16,16,16,16,16
Map_5368,6,24,6,6,6,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5369,62,213,21,78,21,21,15,15,15,15,15,15,15,15,15,15,17,15,17,15,17,15,17,15,15,15
Map_5370,530,302,177,177,154,343,155,114,155,114,155,114,155,114,155,114,72,59,72,59,72,59,133,59,133,59
Map_5371,107,146,61,61,61,46,41,61,41,61,41,61,41,61,41,61,24,21,27,21,27,23,21,21,21,21
Map_5372,13,125,14,14,14,16,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12
Map_5373,597,531,31,31,31,35,31,35,31,35,31,35,31,35,31,35,104,34,104,34,104,34,102,34,102,34
Map_5374,18,263,13,13,13,12,13,13,13,13,13,13,13,13,13,13,12,13,12,13,12,13,12,13,12,13
Map_5375,540,335,46,44,35,46,43,40,43,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
Map_5376,17,94,11,11,11,19,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_5377,254,214,148,139,141,60,56,60,56,60,56,60,56,60,56,60,56,56,56,56,56,56,56,59,56,59
Map_5378,586,257,486,514,548,47,32,35,32,35,32,35,35,35,35,35,15,20,15,15,15,15,15,35,15,35
Map_5379,21,117,20,23,20,27,19,19,19,19,19,19,19,19,19,19,20,19,20,19,20,19,20,19,20,19
Map_5380,623,322,223,50,328,492,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Map_5381,185,471,30,29,32,33,29,15,29,15,29,15,29,15,29,15,32,15,32,15,32,15,31,15,29,15
Map_5382,96,94,15,15,15,22,15,19,15,19,15,19,15,19,15,19,15,15,15,15,15,15,15,15,15,15
Map_5383,631,415,405,387,441,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
Map_5384,519,217,111,101,111,105,262,91,262,82,262,82,254,91,254,96,88,64,143,64,143,64,91,64,91,64
Map_5385,159,160,79,79,99,79,79,79,79,79,79,79,79,82,79,82,56,52,56,52,56,52,56,52,56,52
Map_5386,10,75,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5387,118,314,27,27,35,32,31,29,31,29,31,29,31,31,31,31,27,27,27,27,27,27,27,27,27,27
Map_5388,592,56,18,18,18,19,13,17,13,17,13,17,13,17,13,17,13,13,13,13,13,13,13,13,13,13
Map_5389,235,160,17,17,52,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_5390,92,466,55,55,55,55,117,115,117,115,117,115,117,115,117,115,57,54,57,54,57,54,97,77,97,77
Map_5391,100,134,70,39,30,120,39,37,39,37,39,37,39,30,39,30,26,18,26,18,26,18,21,18,21,18
Map_5392,619,325,124,59,568,153,43,58,43,58,43,58,43,58,43,58,43,43,43,43,43,43,43,43,43,43
Map_5393,29,202,34,34,34,34,28,25,28,25,28,25,28,25,28,25,28,25,28,25,28,25,28,25,28,25
Map_5394,80,557,17,17,17,17,16,17,16,17,16,17,16,17,16,17,16,16,16,16,16,16,16,16,16,16
Map_5395,23,413,42,42,42,42,24,21,24,21,24,21,21,22,22,22,25,21,25,21,25,21,25,21,25,21
Map_5396,6,86,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5397,111,174,27,28,27,27,25,27,25,27,25,27,25,28,25,28,20,20,20,20,20,20,20,20,20,20
Map_5398,283,334,106,106,106,292,200,105,200,105,200,132,116,116,116,116,124,102,124,176,124,176,133,102,133,102
Map_5399,110,387,14,14,14,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_5400,26,198,39,62,39,39,16,22,16,22,16,22,16,22,16,22,14,13,14,13,14,13,14,13,14,13
Map_5401,579,214,443,338,196,167,40,89,40,88,40,88,40,89,40,89,40,75,40,41,40,41,40,75,40,75
Map_5402,80,155,47,45,54,47,68,45,68,45,68,45,68,45,68,45,70,45,70,45,70,45,58,45,58,45
Map_5403,11,47,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5404,642,330,106,98,528,142,78,83,78,83,78,83,83,83,83,83,107,111,78,78,68,78,146,147,158,133
Map_5405,19,188,68,77,19,78,55,16,55,16,55,16,55,16,80,16,17,17,17,17,17,17,17,16,17,16
Map_5406,17,173,13,13,13,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_5407,9,332,9,9,9,18,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5408,436,339,20,20,20,172,20,20,20,20,20,20,20,20,20,20,20,20,51,20,32,20,20,20,20,20
Map_5409,615,270,44,42,42,66,38,47,38,47,38,47,42,47,42,47,27,42,27,42,27,42,27,46,27,46
Map_5410,613,283,221,233,278,233,40,189,40,189,40,189,40,189,192,189,35,125,35,77,35,77,37,142,37,152
Map_5411,596,271,42,42,44,45,42,42,42,42,42,42,42,42,42,42,36,20,36,20,36,20,42,20,42,20
Map_5412,95,574,83,95,93,142,71,50,71,50,71,50,71,50,71,50,28,28,28,28,28,28,28,28,28,28
Map_5413,467,105,86,86,103,111,86,96,86,96,86,96,86,91,86,91,47,45,47,45,47,45,47,45,47,45
Map_5414,61,239,93,41,92,48,41,41,41,53,41,53,41,41,41,41,36,23,36,23,36,23,41,23,41,23
Map_5415,30,107,26,26,26,62,25,25,25,25,25,25,25,25,25,25,25,25,36,25,36,25,25,25,25,25
Map_5416,21,318,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_5417,28,57,20,20,20,20,17,17,17,17,17,17,17,17,17,17,17,15,22,15,22,15,17,15,17,15
Map_5418,239,219,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Map_5419,550,275,25,25,32,28,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Map_5420,24,70,23,23,23,24,23,22,23,22,23,22,23,22,22,22,20,20,20,20,20,20,20,20,20,20
Map_5421,34,468,35,45,32,191,31,26,31,26,31,26,26,26,26,26,26,21,26,21,26,21,26,21,26,21
Map_5422,45,146,120,132,385,82,120,127,120,26,120,26,127,127,127,127,37,37,27,37,27,37,37,37,37,37
Map_5423,12,128,15,15,15,15,15,14,15,14,15,14,15,14,15,14,12,14,12,12,12,12,12,14,12,14
Map_5424,186,199,29,29,29,40,29,29,29,29,29,29,29,29,29,29,29,29,45,29,45,29,29,29,29,29
Map_5425,535,385,63,44,73,65,44,46,44,46,44,46,44,58,44,58,47,42,55,42,55,39,44,42,44,42
Map_5426,617,310,20,15,20,20,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_5427,26,310,29,29,27,44,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Map_5428,27,150,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,21,27,21,27,21,27,21,24,26
Map_5429,50,257,42,42,42,43,22,20,22,20,22,20,22,22,22,22,22,20,22,20,22,20,22,20,22,20
Map_5430,9,320,9,9,9,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5431,13,18,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,11,8,11,8,8,8,8,8
Map_5432,14,143,25,25,25,25,25,22,25,22,25,22,24,22,24,22,17,12,21,12,21,12,17,19,25,19
Map_5433,81,136,44,59,44,45,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Map_5434,21,412,23,23,23,36,20,23,20,23,20,23,20,23,20,23,19,16,19,16,19,16,16,16,16,16
Map_5435,93,139,34,34,82,34,34,33,34,33,34,33,34,33,34,33,38,31,38,31,38,31,38,31,34,31
Map_5436,7,26,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5437,57,409,25,25,25,25,25,24,25,24,25,24,24,24,24,24,23,24,23,24,23,24,23,24,23,24
Map_5438,61,182,51,51,55,43,23,23,23,23,23,23,23,23,23,23,23,23,26,22,26,22,23,23,23,23
Map_5439,637,218,99,46,19,119,21,15,21,15,21,15,21,15,21,15,21,15,21,15,21,15,21,15,21,15
