Map_ID,Greedy AI,Time-Expanded Min-Cut,Heuristic Weight AI (I:1 M:1 C:1),Heuristic Weight AI (I:2 M:1 C:1),Heuristic Weight AI (I:1 M:2 C:1),Heuristic Weight AI (I:1 M:1 C:2),Look-2 (P:1 I:1 Place wall:Passive),Look-2 (P:1 I:1 Place wall:Active),Look-2 (P:2 I:1 Place wall:Passive),Look-2 (P:2 I:1 Place wall:Active),Look-2 (P:3 I:1 Place wall:Passive),Look-2 (P:3 I:1 Place wall:Active),Look-2 (P:1 I:2 Place wall:Passive),Look-2 (P:1 I:2 Place wall:Active),Look-2 (P:1 I:3 Place wall:Passive),Look-2 (P:1 I:3 Place wall:Active),Look-3 (P:1 I:1 Place wall:Passive),Look-3 (P:1 I:1 Place wall:Active),Look-3 (P:2 I:1 Place wall:Passive),Look-3 (P:2 I:1 Place wall:Active),Look-3 (P:3 I:1 Place wall:Passive),Look-3 (P:3 I:1 Place wall:Active),Look-3 (P:1 I:2 Place wall:Passive),Look-3 (P:1 I:2 Place wall:Active),Look-3 (P:1 I:3 Place wall:Passive),Look-3 (P:1 I:3 Place wall:Active)
Map_5602,18,99,21,21,21,21,21,28,21,28,21,28,21,28,21,28,16,16,16,16,16,16,16,16,16,16
Map_5603,7,32,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5604,13,23,13,13,13,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_5605,22,72,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,13,15,13,13,13,13,13
Map_5606,11,52,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_5607,502,143,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_5608,30,124,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5609,31,64,21,17,17,27,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_5610,30,37,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,15,18,15,15,15,15,15
Map_5611,32,113,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_5612,18,36,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_5613,32,66,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_5614,165,95,51,51,45,51,78,44,78,44,78,44,78,55,78,55,59,44,59,44,59,44,59,44,59,44
Map_5615,9,49,9,9,9,16,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5616,51,80,39,39,39,28,25,25,25,25,25,25,28,28,28,28,25,16,20,16,20,16,25,16,25,16
Map_5617,8,57,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5618,12,18,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,15,12,15,12,12,12,12,12
Map_5619,24,136,14,14,14,15,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13
Map_5620,17,83,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_5621,24,87,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5622,10,24,10,10,10,12,12,10,12,10,12,10,10,10,10,10,12,10,12,10,12,10,12,10,12,10
Map_5623,10,14,10,10,10,12,10,9,10,9,10,9,10,9,10,9,12,9,12,9,12,9,10,9,10,9
Map_5624,7,42,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5625,14,34,14,14,14,20,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_5626,34,47,17,17,34,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_5627,14,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5628,7,19,7,7,7,11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5629,40,157,17,16,19,25,17,16,17,16,17,16,16,16,16,16,17,16,17,16,17,16,17,16,17,16
Map_5630,87,179,28,29,28,29,28,28,28,28,28,28,29,30,29,30,25,28,28,28,28,28,25,28,25,28
Map_5631,18,54,22,22,22,16,22,21,22,21,22,21,22,22,22,22,16,14,16,14,16,14,16,14,16,14
Map_5632,36,52,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_5633,9,66,10,10,10,11,10,9,10,9,10,9,9,9,9,9,11,9,12,9,12,9,11,9,10,9
Map_5634,12,17,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,9,11,9,11,9,9,9,9,9
Map_5635,13,121,14,14,14,21,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_5636,41,64,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_5637,9,91,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5638,9,28,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5639,29,128,21,21,21,21,21,25,21,25,21,25,21,25,21,25,27,24,27,24,30,25,27,24,26,24
Map_5640,27,60,13,13,13,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5641,7,15,7,7,7,11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5642,13,54,11,11,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_5643,33,61,15,15,15,20,16,13,16,13,16,13,16,13,16,13,13,12,13,12,13,12,13,12,13,12
Map_5644,7,42,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5645,8,23,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,9,9,9,9,9,8,9,8
Map_5646,20,78,22,22,21,27,22,22,22,22,22,22,22,22,22,22,22,17,22,17,22,17,22,17,22,17
Map_5647,15,79,15,15,15,17,17,17,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14
Map_5648,8,32,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5649,49,83,74,74,160,58,74,20,74,20,74,20,74,20,74,20,20,20,20,20,20,20,20,20,68,20
Map_5650,28,113,25,25,25,25,15,23,15,23,15,23,15,23,15,23,15,15,15,15,15,15,15,15,15,15
Map_5651,7,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_5652,11,28,9,9,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5653,7,16,7,7,7,18,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5654,109,61,33,33,29,36,33,33,33,33,33,33,33,33,33,33,22,22,22,22,22,22,22,22,22,22
Map_5655,258,152,43,43,43,50,42,42,42,42,42,42,42,42,42,42,28,28,49,28,53,28,28,28,28,28
Map_5656,21,54,14,14,14,22,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_5657,23,239,15,15,19,15,15,15,15,15,15,15,15,15,15,15,16,15,16,15,16,15,16,15,16,15
Map_5658,31,51,31,31,31,32,31,31,31,31,31,31,31,31,31,31,33,30,33,30,33,30,33,30,33,30
Map_5659,16,137,16,16,16,23,20,16,20,16,20,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_5660,27,52,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_5661,22,35,17,17,20,17,18,17,18,17,18,17,18,17,18,17,15,15,15,15,15,15,15,15,15,15
Map_5662,14,23,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,12,11,12,11,12,11,12,11
Map_5663,55,103,18,18,18,23,19,19,19,19,19,19,18,18,18,18,19,18,21,18,21,18,19,18,19,18
Map_5664,8,19,7,7,7,10,7,7,7,7,7,7,7,7,7,7,8,7,8,7,8,7,7,7,7,7
Map_5665,14,25,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_5666,22,42,13,13,13,13,13,16,13,16,13,16,13,16,13,16,13,13,17,13,17,13,13,13,13,13
Map_5667,10,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5668,29,202,23,23,23,29,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_5669,29,79,18,18,18,19,18,18,18,18,18,18,18,18,18,18,18,16,18,16,18,16,18,16,18,16
Map_5670,20,59,13,13,13,13,16,16,16,16,16,16,16,16,16,16,15,16,15,16,15,16,15,16,15,16
Map_5671,22,51,19,19,19,19,19,14,19,14,19,14,18,14,18,14,19,14,19,14,19,14,19,14,19,14
Map_5672,5,16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,7,5,5,5,5,5
Map_5673,16,32,12,12,12,12,12,13,12,13,12,13,12,13,12,13,12,12,12,12,12,12,12,12,12,13
Map_5674,75,87,24,24,24,24,23,21,23,21,23,21,21,21,21,21,23,21,23,21,23,21,23,21,23,21
Map_5675,31,46,25,24,25,32,24,24,25,24,25,24,24,24,24,24,28,21,22,21,22,21,24,21,24,21
Map_5676,26,34,7,7,7,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5677,18,68,14,14,14,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_5678,6,77,7,7,6,10,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6
Map_5679,8,20,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5680,6,88,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5681,16,66,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,13,11,13,11,11,11,11,11
Map_5682,10,93,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5683,9,18,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5684,6,35,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5685,25,77,17,17,20,19,17,17,17,17,17,17,17,17,17,17,18,17,18,18,18,18,18,17,18,17
Map_5686,9,47,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5687,21,49,19,19,19,19,19,17,19,17,19,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_5688,7,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5689,29,52,14,14,14,39,14,14,14,14,14,14,14,14,14,14,14,14,28,14,28,14,14,14,14,14
Map_5690,20,47,16,16,16,24,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_5691,18,49,18,18,18,22,22,18,22,18,22,18,21,18,21,18,15,15,15,15,15,15,22,18,22,18
Map_5692,7,26,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5693,16,19,12,12,15,14,11,12,11,12,11,12,11,12,11,12,11,11,11,11,11,11,11,12,11,12
Map_5694,23,62,13,12,13,13,13,12,13,12,13,12,12,12,12,12,13,12,13,12,13,12,13,12,13,12
Map_5695,6,22,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5696,11,36,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5697,10,34,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,9,10,9,10,9
Map_5698,6,13,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5699,8,40,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5700,34,44,28,28,28,34,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Map_5701,22,187,26,25,26,22,24,24,24,24,24,24,24,24,24,24,18,24,18,17,18,17,18,24,18,24
Map_5702,6,143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5703,11,17,9,9,9,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5704,17,54,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_5705,11,34,10,10,10,20,12,10,12,10,12,10,12,10,12,10,12,10,12,10,12,10,12,10,12,10
Map_5706,7,163,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_5707,12,92,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_5708,48,109,29,29,29,30,19,19,19,19,19,19,19,19,19,19,19,19,19,21,19,21,19,19,19,19
Map_5709,16,364,15,15,15,22,18,18,18,18,18,18,18,18,18,18,17,17,20,17,20,17,17,17,17,17
Map_5710,8,87,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,9,8,9,8,9,8,9,8
Map_5711,27,123,15,15,19,24,15,15,15,15,15,15,15,15,15,15,15,15,17,15,17,15,15,15,15,15
Map_5712,29,34,15,15,15,20,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_5713,5,22,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_5714,21,45,12,12,12,32,12,16,12,16,12,16,12,16,12,16,12,12,12,12,12,12,12,12,12,12
Map_5715,10,179,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5716,8,11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,8,7,8,7,7,7,7,7
Map_5717,14,114,16,15,16,19,10,10,10,10,10,10,10,10,10,10,10,10,25,10,25,10,10,10,10,10
Map_5718,4,8,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Map_5719,36,53,14,14,14,14,14,28,14,28,14,28,14,28,14,28,14,14,14,14,14,14,14,14,14,14
Map_5720,25,55,19,18,18,20,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_5721,35,99,31,31,31,34,26,25,26,25,26,25,26,25,26,25,26,20,26,20,26,20,26,20,26,20
Map_5722,11,72,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,12,11,11,11,11,11
Map_5723,24,96,32,28,32,37,24,18,24,18,24,18,21,18,21,18,18,18,18,18,18,18,18,18,18,18
Map_5724,7,32,8,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5725,6,26,6,6,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5726,87,153,41,41,33,47,31,33,31,33,31,33,36,33,36,33,37,33,37,33,37,33,37,33,37,33
Map_5727,18,109,19,19,19,21,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_5728,25,91,12,12,12,29,12,12,12,12,12,12,12,12,12,12,14,12,14,12,14,12,12,12,12,12
Map_5729,24,249,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,15,16,15,16,15,16,15,16
Map_5730,6,95,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5731,37,81,24,24,24,23,23,24,23,24,23,24,24,24,24,24,23,23,23,23,23,23,23,24,23,24
Map_5732,13,44,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_5733,11,63,13,13,14,14,14,14,14,14,14,14,14,14,14,14,15,13,15,13,15,13,15,13,14,13
Map_5734,8,19,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,10,8,8,8,8,8
Map_5735,10,17,12,12,12,14,10,10,10,10,10,10,10,10,10,10,11,10,11,10,11,10,10,10,10,10
Map_5736,12,22,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,15,12,15,12,12,12,12,12
Map_5737,183,84,54,54,20,64,70,20,70,20,70,20,48,20,48,20,52,20,54,20,54,20,52,20,48,20
Map_5738,10,19,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5739,4,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Map_5740,9,16,6,6,6,13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5741,13,46,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,13,14,14,14,13,14,13
Map_5742,10,27,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5743,12,43,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5744,134,131,28,27,28,28,25,22,25,22,25,22,22,22,22,22,23,22,23,22,23,22,23,22,23,22
Map_5745,5,12,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_5746,21,118,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_5747,61,79,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,22,20,22,20,20,20,20,20
Map_5748,93,211,16,16,16,21,26,26,26,26,26,26,26,26,26,26,29,26,29,26,29,26,27,26,27,26
Map_5749,19,142,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_5750,12,197,11,11,11,12,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10
Map_5751,10,94,12,9,8,12,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8
Map_5752,19,28,13,13,13,15,13,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,13,13,13,13
Map_5753,32,70,20,20,20,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_5754,15,55,10,10,10,10,14,14,14,14,14,14,14,14,14,14,14,10,14,10,14,10,13,10,13,10
Map_5755,12,36,14,14,14,14,14,12,14,12,14,12,12,12,12,12,16,12,16,12,16,12,15,12,15,12
Map_5756,19,37,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,15,13,15,13,13,13,13,13
Map_5757,55,67,16,16,16,19,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_5758,9,13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5759,16,78,11,11,11,18,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_5760,60,160,19,19,19,22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Map_5761,16,129,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5762,14,47,15,15,15,15,15,14,15,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_5763,7,27,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5764,8,23,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5765,7,18,7,7,7,11,7,7,7,7,7,7,7,7,7,7,9,7,9,7,9,7,7,7,7,7
Map_5766,20,124,22,22,22,22,22,20,22,20,22,20,22,20,22,20,22,20,24,20,24,20,22,20,22,20
Map_5767,8,15,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5768,11,37,12,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_5769,8,30,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5770,24,86,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_5771,12,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,14,11,11,11,11,11
Map_5772,11,25,8,8,8,11,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5773,9,20,9,9,9,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5774,12,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5775,21,108,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16
Map_5776,7,22,7,7,7,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5777,61,62,38,34,38,38,37,34,37,34,37,34,34,34,34,34,27,27,27,27,27,27,27,27,27,27
Map_5778,14,25,12,12,14,16,12,11,12,11,12,11,12,11,11,11,12,11,12,11,12,11,12,11,12,11
Map_5779,14,55,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5780,10,68,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_5781,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Map_5782,7,22,7,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_5783,31,54,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,20,17,17,17,17,17,20,17,20
Map_5784,34,100,27,30,27,16,16,30,16,30,16,30,16,30,16,30,16,16,16,16,16,16,16,16,16,23
Map_5785,11,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5786,32,53,39,27,36,41,44,40,44,40,44,40,44,40,44,40,44,40,52,39,52,29,44,40,44,40
Map_5787,33,45,24,24,19,26,24,19,24,19,24,19,24,19,24,19,24,19,27,19,27,19,24,19,24,19
Map_5788,8,19,13,8,13,13,8,8,10,8,10,8,8,8,8,8,12,8,12,8,12,8,8,8,8,8
Map_5789,49,61,34,34,34,31,34,34,34,34,34,34,34,34,34,34,31,30,31,30,31,30,31,30,34,34
Map_5790,11,81,11,11,11,21,11,11,11,11,11,11,11,11,11,11,19,11,17,11,17,11,13,11,13,11
Map_5791,8,29,9,8,9,12,9,8,9,8,9,8,9,8,9,8,11,8,11,8,11,8,9,8,9,8
Map_5792,43,92,20,20,20,34,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Map_5793,19,103,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_5794,27,61,18,18,18,27,20,20,20,20,20,20,20,20,20,20,20,17,20,17,20,17,21,17,21,17
Map_5795,7,28,7,7,7,14,7,7,7,7,7,7,7,7,7,7,8,7,8,7,8,7,8,7,8,7
Map_5796,33,78,21,20,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,19,18,19,18,18,18,18
Map_5797,11,41,12,12,12,12,12,11,12,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_5798,17,28,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5799,12,29,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,13,12,13,12,13,12,13,12
Map_5800,51,66,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_5801,6,11,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5802,152,147,23,23,23,27,27,20,27,20,27,20,23,20,23,20,19,20,19,20,19,20,27,20,27,20
Map_5803,13,24,13,13,14,13,13,13,14,13,14,13,13,13,13,13,14,13,14,13,14,13,14,13,14,13
Map_5804,11,37,13,12,13,13,12,12,12,12,12,12,12,12,12,12,12,11,12,11,12,11,12,11,12,11
Map_5805,9,25,9,9,9,9,9,8,9,8,9,8,8,8,8,8,9,8,9,8,9,8,9,8,9,8
Map_5806,12,18,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_5807,15,50,16,15,15,20,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12
Map_5808,9,203,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5809,6,64,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,7,6,7,6,7,6
Map_5810,59,112,19,19,19,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Map_5811,22,28,15,15,15,12,15,15,15,15,15,15,15,15,15,15,15,12,20,12,20,12,15,15,15,15
Map_5812,11,19,10,10,10,12,10,11,10,11,10,11,10,11,10,11,10,10,10,10,10,10,10,10,10,10
Map_5813,59,52,44,44,44,44,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
Map_5814,6,60,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_5815,14,29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_5816,11,63,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,10,11,10,11,10,11,10
Map_5817,9,27,10,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,11,9,11,9,9,9,9,9
Map_5818,8,221,8,8,8,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5819,21,105,15,15,14,17,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,15,14,15
Map_5820,21,41,21,21,26,21,21,21,21,21,21,21,21,21,21,21,21,21,21,18,21,18,21,21,21,21
Map_5821,20,92,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,15,14,14,14,14,14
Map_5822,16,51,16,16,16,20,16,16,16,16,16,16,16,16,16,16,17,16,17,16,17,16,17,16,16,16
Map_5823,8,67,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5824,18,26,12,12,12,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_5825,8,48,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5826,10,97,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,8,7,8,7
Map_5827,15,45,13,15,13,16,13,13,13,13,13,13,15,15,15,15,12,10,12,10,12,10,12,10,12,10
Map_5828,8,38,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_5829,9,79,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5830,9,65,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_5831,12,19,9,9,9,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9
Map_5832,18,71,16,16,27,31,16,16,16,16,16,16,16,16,16,16,16,13,16,13,16,13,16,13,16,13
